Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,check_in,total_nights,check_out
INN31037,2,0,1,3,Meal Plan 1,0,Room_Type 1,53,2018,4,11,Online,0,0,0,76.58,1,Not_Canceled,2018-04-11,4,2018-04-15
INN31038,2,0,1,1,Meal Plan 1,0,Room_Type 4,44,2018,6,18,Offline,0,0,0,96.3,0,Not_Canceled,2018-06-18,2,2018-06-20
INN31039,1,0,1,0,Meal Plan 1,0,Room_Type 1,27,2018,4,25,Online,0,0,0,111.0,1,Not_Canceled,2018-04-25,1,2018-04-26
INN31040,2,0,1,4,Meal Plan 1,0,Room_Type 1,66,2018,12,5,Online,0,0,0,68.07,1,Not_Canceled,2018-12-05,5,2018-12-10
INN31041,2,0,1,2,Meal Plan 1,0,Room_Type 4,94,2018,3,18,Online,0,0,0,87.3,1,Not_Canceled,2018-03-18,3,2018-03-21
INN31042,2,0,2,5,Meal Plan 1,0,Room_Type 6,3,2017,9,15,Online,0,0,0,212.29,1,Not_Canceled,2017-09-15,7,2017-09-22
INN31043,2,0,2,1,Meal Plan 1,0,Room_Type 1,83,2018,12,11,Offline,0,0,0,75.0,0,Not_Canceled,2018-12-11,3,2018-12-14
INN31044,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,11,5,Online,0,0,0,0.0,1,Not_Canceled,2017-11-05,1,2017-11-06
INN31045,2,0,1,1,Meal Plan 1,0,Room_Type 1,17,2018,2,22,Offline,0,0,0,87.0,1,Not_Canceled,2018-02-22,2,2018-02-24
INN31046,1,0,2,0,Meal Plan 1,0,Room_Type 1,24,2017,10,25,Online,0,0,0,94.8,0,Not_Canceled,2017-10-25,2,2017-10-27
INN31047,2,0,0,1,Meal Plan 1,0,Room_Type 1,289,2017,10,17,Offline,0,0,0,67.0,0,Not_Canceled,2017-10-17,1,2017-10-18
INN31048,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,2018,6,30,Offline,0,0,0,85.0,0,Canceled,2018-06-30,4,2018-07-04
INN31049,2,0,2,1,Meal Plan 1,0,Room_Type 4,213,2018,9,4,Offline,0,0,0,90.95,0,Not_Canceled,2018-09-04,3,2018-09-07
INN31050,1,0,1,0,Not Selected,0,Room_Type 1,0,2018,9,26,Online,0,0,0,106.65,0,Not_Canceled,2018-09-26,1,2018-09-27
INN31051,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2018-06-15,2,2018-06-17
INN31052,2,0,1,0,Meal Plan 1,0,Room_Type 4,24,2018,6,27,Online,0,0,0,166.0,0,Canceled,2018-06-27,1,2018-06-28
INN31053,2,0,0,1,Not Selected,0,Room_Type 1,5,2018,8,27,Online,0,0,0,139.0,1,Canceled,2018-08-27,1,2018-08-28
INN31054,2,0,1,2,Meal Plan 1,0,Room_Type 4,62,2018,9,5,Online,0,0,0,115.5,1,Not_Canceled,2018-09-05,3,2018-09-08
INN31055,2,2,1,2,Meal Plan 1,0,Room_Type 6,50,2018,6,3,Online,0,0,0,189.9,2,Not_Canceled,2018-06-03,3,2018-06-06
INN31056,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,9,20,Offline,0,0,0,85.5,0,Not_Canceled,2018-09-20,1,2018-09-21
INN31057,2,0,2,3,Meal Plan 1,0,Room_Type 1,23,2018,9,25,Online,0,0,0,139.0,2,Not_Canceled,2018-09-25,5,2018-09-30
INN31058,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2017,12,8,Corporate,1,0,4,65.0,0,Not_Canceled,2017-12-08,2,2017-12-10
INN31059,2,0,2,1,Meal Plan 1,0,Room_Type 1,201,2018,10,16,Online,0,0,0,96.3,2,Canceled,2018-10-16,3,2018-10-19
INN31060,2,1,1,1,Meal Plan 1,0,Room_Type 1,54,2018,4,30,Online,0,0,0,143.1,2,Not_Canceled,2018-04-30,2,2018-05-02
INN31061,1,0,2,0,Meal Plan 1,0,Room_Type 1,11,2018,1,31,Online,0,0,0,67.4,0,Not_Canceled,2018-01-31,2,2018-02-02
INN31062,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled,2018-10-14,2,2018-10-16
INN31063,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,Not_Canceled,2018-01-02,3,2018-01-05
INN31064,2,0,0,4,Meal Plan 2,0,Room_Type 1,1,2017,8,18,Offline,0,0,0,109.8,0,Not_Canceled,2017-08-18,4,2017-08-22
INN31065,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled,2018-11-04,3,2018-11-07
INN31066,2,0,2,2,Meal Plan 1,0,Room_Type 1,125,2017,8,7,Online,0,0,0,76.5,1,Canceled,2017-08-07,4,2017-08-11
INN31067,2,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,3,9,Corporate,0,0,0,80.0,0,Not_Canceled,2018-03-09,2,2018-03-11
INN31068,2,0,2,2,Meal Plan 1,0,Room_Type 1,266,2018,10,30,Online,0,0,0,86.7,2,Not_Canceled,2018-10-30,4,2018-11-03
INN31069,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2018,3,17,Corporate,0,0,0,80.0,0,Canceled,2018-03-17,2,2018-03-19
INN31070,2,0,2,1,Meal Plan 1,0,Room_Type 4,47,2017,11,14,Offline,0,0,0,60.0,0,Not_Canceled,2017-11-14,3,2017-11-17
INN31071,2,0,2,3,Not Selected,0,Room_Type 1,59,2018,8,28,Online,0,0,0,87.3,1,Not_Canceled,2018-08-28,5,2018-09-02
INN31072,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,2017-10-16,2,2017-10-18
INN31073,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,2018,11,17,Corporate,0,0,0,67.0,0,Canceled,2018-11-17,1,2018-11-18
INN31074,2,0,1,1,Not Selected,0,Room_Type 1,36,2018,2,13,Online,0,0,0,67.5,1,Not_Canceled,2018-02-13,2,2018-02-15
INN31075,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled,2017-09-25,4,2017-09-29
INN31076,2,0,1,5,Meal Plan 1,0,Room_Type 1,1,2017,8,4,Online,0,0,0,80.0,2,Not_Canceled,2017-08-04,6,2017-08-10
INN31077,3,0,0,3,Meal Plan 1,1,Room_Type 1,39,2018,3,24,Online,0,0,0,142.8,1,Not_Canceled,2018-03-24,3,2018-03-27
INN31078,2,0,2,2,Not Selected,1,Room_Type 1,12,2018,3,19,Offline,0,0,0,71.8,0,Not_Canceled,2018-03-19,4,2018-03-23
INN31079,2,0,0,4,Meal Plan 1,0,Room_Type 4,3,2018,1,19,Online,0,0,0,102.0,1,Not_Canceled,2018-01-19,4,2018-01-23
INN31080,2,0,1,3,Not Selected,0,Room_Type 1,72,2018,3,14,Online,0,0,0,68.4,1,Canceled,2018-03-14,4,2018-03-18
INN31081,3,0,0,4,Meal Plan 1,0,Room_Type 1,51,2018,3,16,Online,0,0,0,92.82,1,Not_Canceled,2018-03-16,4,2018-03-20
INN31082,3,0,2,2,Meal Plan 1,0,Room_Type 4,220,2018,12,30,Online,0,0,0,114.75,1,Canceled,2018-12-30,4,2019-01-03
INN31083,2,0,0,2,Not Selected,0,Room_Type 1,45,2018,4,13,Online,0,0,0,94.5,1,Not_Canceled,2018-04-13,2,2018-04-15
INN31084,2,0,1,2,Meal Plan 1,0,Room_Type 4,47,2018,4,1,Online,0,0,0,106.2,0,Not_Canceled,2018-04-01,3,2018-04-04
INN31085,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,2018-10-13,3,2018-10-16
INN31086,2,0,2,2,Meal Plan 1,0,Room_Type 4,8,2018,2,28,Online,0,0,0,112.5,0,Canceled,2018-02-28,4,2018-03-04
INN31087,1,0,1,0,Not Selected,0,Room_Type 1,9,2018,4,10,Online,0,0,0,105.0,0,Not_Canceled,2018-04-10,1,2018-04-11
INN31088,3,0,2,1,Meal Plan 1,0,Room_Type 1,19,2017,10,3,Online,0,0,0,118.67,1,Not_Canceled,2017-10-03,3,2017-10-06
INN31089,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,1,26,Corporate,0,0,0,80.0,0,Not_Canceled,2018-01-26,1,2018-01-27
INN31090,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,10,4,Offline,0,0,0,85.5,0,Not_Canceled,2018-10-04,1,2018-10-05
INN31091,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,5,27,Offline,0,0,0,73.0,0,Not_Canceled,2018-05-27,1,2018-05-28
INN31092,2,0,0,2,Meal Plan 1,0,Room_Type 2,47,2017,11,5,Online,0,0,0,105.5,2,Not_Canceled,2017-11-05,2,2017-11-07
INN31093,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,2018,10,15,Offline,0,0,0,115.0,0,Canceled,2018-10-15,3,2018-10-18
INN31094,2,2,0,1,Meal Plan 1,0,Room_Type 6,76,2018,8,13,Online,0,0,0,207.9,0,Canceled,2018-08-13,1,2018-08-14
INN31095,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled,2018-06-24,3,2018-06-27
INN31096,1,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,73.0,0,Not_Canceled,2017-10-04,2,2017-10-06
INN31097,2,0,1,1,Meal Plan 1,0,Room_Type 4,11,2018,6,20,Online,0,0,0,156.0,1,Canceled,2018-06-20,2,2018-06-22
INN31098,2,0,0,2,Not Selected,0,Room_Type 1,44,2018,2,12,Online,0,0,0,67.5,0,Canceled,2018-02-12,2,2018-02-14
INN31099,1,0,2,3,Meal Plan 1,0,Room_Type 1,40,2017,9,13,Online,0,0,0,85.5,2,Not_Canceled,2017-09-13,5,2017-09-18
INN31100,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled,2018-04-09,2,2018-04-11
INN31101,1,0,1,2,Meal Plan 1,0,Room_Type 1,82,2018,4,11,Offline,0,0,0,76.5,0,Not_Canceled,2018-04-11,3,2018-04-14
INN31102,1,0,0,2,Meal Plan 1,0,Room_Type 1,76,2018,5,17,Corporate,0,0,0,130.0,0,Not_Canceled,2018-05-17,2,2018-05-19
INN31103,2,0,0,4,Not Selected,0,Room_Type 1,50,2018,11,15,Online,0,0,0,74.8,1,Not_Canceled,2018-11-15,4,2018-11-19
INN31104,2,0,2,4,Meal Plan 1,0,Room_Type 5,70,2018,3,27,Online,0,0,0,86.4,0,Canceled,2018-03-27,6,2018-04-02
INN31105,2,0,0,4,Meal Plan 1,0,Room_Type 1,57,2018,3,30,Online,0,0,0,85.85,1,Not_Canceled,2018-03-30,4,2018-04-03
INN31106,2,0,1,0,Meal Plan 1,0,Room_Type 1,47,2018,8,28,Online,0,0,0,109.8,0,Canceled,2018-08-28,1,2018-08-29
INN31107,2,0,0,1,Meal Plan 1,0,Room_Type 1,174,2018,9,7,Online,0,0,0,126.9,2,Canceled,2018-09-07,1,2018-09-08
INN31108,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,2017-10-16,2,2017-10-18
INN31109,2,0,0,2,Not Selected,0,Room_Type 1,18,2018,3,18,Online,0,0,0,97.0,1,Canceled,2018-03-18,2,2018-03-20
INN31110,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,Not_Canceled,2018-01-02,3,2018-01-05
INN31111,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,76.67,0,Not_Canceled,2017-10-10,3,2017-10-13
INN31112,2,0,1,3,Meal Plan 1,0,Room_Type 1,35,2018,8,15,Online,0,0,0,135.9,1,Not_Canceled,2018-08-15,4,2018-08-19
INN31113,1,0,1,0,Meal Plan 1,1,Room_Type 1,37,2018,3,13,Corporate,1,0,2,67.0,0,Not_Canceled,2018-03-13,1,2018-03-14
INN31114,2,0,1,3,Not Selected,0,Room_Type 1,49,2018,2,22,Online,0,0,0,65.75,1,Not_Canceled,2018-02-22,4,2018-02-26
INN31115,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,2,13,Online,0,0,0,91.0,1,Not_Canceled,2018-02-13,1,2018-02-14
INN31116,1,0,0,1,Not Selected,0,Room_Type 1,8,2018,10,27,Online,0,0,0,84.7,1,Not_Canceled,2018-10-27,1,2018-10-28
INN31117,2,0,1,1,Meal Plan 1,0,Room_Type 1,92,2018,1,16,Online,0,0,0,90.0,1,Not_Canceled,2018-01-16,2,2018-01-18
INN31118,2,0,0,2,Not Selected,0,Room_Type 1,4,2018,8,12,Online,0,0,0,92.0,0,Not_Canceled,2018-08-12,2,2018-08-14
INN31119,2,0,2,1,Meal Plan 1,0,Room_Type 1,23,2018,10,9,Offline,0,0,0,85.0,0,Not_Canceled,2018-10-09,3,2018-10-12
INN31120,2,0,0,2,Meal Plan 2,0,Room_Type 1,34,2017,10,14,Online,0,0,0,108.9,0,Not_Canceled,2017-10-14,2,2017-10-16
INN31121,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75.0,0,Canceled,2018-07-01,3,2018-07-04
INN31122,1,0,1,0,Meal Plan 1,0,Room_Type 1,37,2018,5,8,Corporate,1,1,4,65.0,0,Not_Canceled,2018-05-08,1,2018-05-09
INN31123,1,0,1,2,Meal Plan 1,0,Room_Type 4,253,2018,10,7,Online,0,0,0,140.4,1,Canceled,2018-10-07,3,2018-10-10
INN31124,1,0,0,2,Meal Plan 1,0,Room_Type 1,21,2018,10,26,Online,0,0,0,95.48,1,Not_Canceled,2018-10-26,2,2018-10-28
INN31125,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2017,8,28,Corporate,1,1,2,65.0,0,Not_Canceled,2017-08-28,1,2017-08-29
INN31126,2,0,0,3,Meal Plan 1,0,Room_Type 4,19,2017,10,6,Online,0,0,0,117.0,1,Not_Canceled,2017-10-06,3,2017-10-09
INN31127,2,0,0,4,Meal Plan 1,0,Room_Type 4,68,2018,10,25,Online,0,0,0,71.46,1,Not_Canceled,2018-10-25,4,2018-10-29
INN31128,2,0,2,2,Not Selected,0,Room_Type 1,95,2018,5,21,Online,0,0,0,109.65,0,Canceled,2018-05-21,4,2018-05-25
INN31129,3,0,2,0,Meal Plan 1,0,Room_Type 4,5,2018,4,24,Online,0,0,0,152.0,1,Not_Canceled,2018-04-24,2,2018-04-26
INN31130,2,1,0,1,Meal Plan 1,0,Room_Type 4,18,2018,6,23,Online,0,0,0,128.0,1,Not_Canceled,2018-06-23,1,2018-06-24
INN31131,2,0,3,8,Meal Plan 1,0,Room_Type 4,55,2018,8,29,Online,0,0,0,126.0,0,Not_Canceled,2018-08-29,11,2018-09-09
INN31132,1,0,0,2,Meal Plan 1,0,Room_Type 4,3,2018,11,10,Aviation,0,0,0,95.0,0,Not_Canceled,2018-11-10,2,2018-11-12
INN31133,2,0,2,5,Meal Plan 1,0,Room_Type 4,4,2017,12,26,Online,0,0,0,92.43,1,Not_Canceled,2017-12-26,7,2018-01-02
INN31134,2,0,2,1,Meal Plan 2,0,Room_Type 1,5,2017,8,15,Offline,0,0,0,47.25,0,Not_Canceled,2017-08-15,3,2017-08-18
INN31135,2,0,2,2,Meal Plan 1,0,Room_Type 4,26,2018,11,12,Offline,0,0,0,78.2,0,Canceled,2018-11-12,4,2018-11-16
INN31136,1,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Not_Canceled,2018-06-14,3,2018-06-17
INN31137,2,0,2,0,Meal Plan 1,0,Room_Type 1,5,2017,9,20,Corporate,1,1,0,100.0,0,Not_Canceled,2017-09-20,2,2017-09-22
INN31138,1,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,66.18,1,Not_Canceled,2018-12-02,2,2018-12-04
INN31139,2,0,2,4,Meal Plan 1,0,Room_Type 1,139,2018,11,16,Offline,0,0,0,68.0,0,Canceled,2018-11-16,6,2018-11-22
INN31140,2,0,0,2,Not Selected,0,Room_Type 1,23,2018,9,28,Online,0,0,0,129.0,3,Not_Canceled,2018-09-28,2,2018-09-30
INN31141,2,0,1,3,Meal Plan 1,0,Room_Type 1,58,2018,4,11,Online,0,0,0,99.45,0,Not_Canceled,2018-04-11,4,2018-04-15
INN31142,2,0,2,6,Meal Plan 1,0,Room_Type 4,55,2018,3,5,Online,0,0,0,84.2,1,Not_Canceled,2018-03-05,8,2018-03-13
INN31143,1,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,11,16,Offline,0,0,0,75.0,0,Not_Canceled,2018-11-16,3,2018-11-19
INN31144,2,0,0,4,Meal Plan 1,0,Room_Type 1,110,2017,12,9,Offline,0,0,0,70.0,0,Not_Canceled,2017-12-09,4,2017-12-13
INN31145,1,0,2,4,Meal Plan 1,0,Room_Type 1,89,2018,9,4,Offline,0,0,0,85.0,0,Not_Canceled,2018-09-04,6,2018-09-10
INN31146,1,0,2,2,Meal Plan 1,0,Room_Type 1,12,2018,1,29,Online,0,0,0,77.0,0,Not_Canceled,2018-01-29,4,2018-02-02
INN31147,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,2018,10,27,Offline,0,0,0,85.0,0,Not_Canceled,2018-10-27,3,2018-10-30
INN31148,2,0,1,3,Not Selected,0,Room_Type 1,40,2018,12,1,Online,0,0,0,74.8,0,Canceled,2018-12-01,4,2018-12-05
INN31149,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Canceled,2017-10-02,2,2017-10-04
INN31150,2,0,0,2,Meal Plan 1,0,Room_Type 1,52,2018,2,18,Online,0,0,0,84.8,1,Not_Canceled,2018-02-18,2,2018-02-20
INN31151,1,0,0,2,Meal Plan 1,0,Room_Type 1,2,2017,12,17,Corporate,1,0,5,65.0,0,Not_Canceled,2017-12-17,2,2017-12-19
INN31152,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,12,20,Online,0,0,0,79.5,2,Not_Canceled,2018-12-20,1,2018-12-21
INN31153,2,1,1,0,Meal Plan 1,0,Room_Type 1,6,2017,9,13,Online,0,0,0,105.0,2,Not_Canceled,2017-09-13,1,2017-09-14
INN31154,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,2,16,Online,0,0,0,85.0,1,Not_Canceled,2018-02-16,1,2018-02-17
INN31155,1,0,2,1,Meal Plan 1,0,Room_Type 1,34,2017,10,25,Corporate,0,0,0,65.0,0,Not_Canceled,2017-10-25,3,2017-10-28
INN31156,2,0,0,2,Meal Plan 1,0,Room_Type 1,25,2018,1,29,Online,0,0,0,78.3,0,Canceled,2018-01-29,2,2018-01-31
INN31157,2,0,0,1,Meal Plan 2,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,108.0,0,Canceled,2017-09-04,1,2017-09-05
INN31158,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110.0,0,Not_Canceled,2018-05-24,2,2018-05-26
INN31159,2,0,2,1,Not Selected,0,Room_Type 1,21,2018,10,2,Online,0,0,0,129.0,1,Not_Canceled,2018-10-02,3,2018-10-05
INN31160,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled,2018-03-25,3,2018-03-28
INN31161,2,0,2,5,Meal Plan 1,0,Room_Type 1,35,2017,9,14,Online,0,0,0,67.49,0,Not_Canceled,2017-09-14,7,2017-09-21
INN31162,2,0,2,2,Meal Plan 1,0,Room_Type 1,29,2017,10,11,Online,0,0,0,96.3,0,Not_Canceled,2017-10-11,4,2017-10-15
INN31163,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled,2018-06-12,6,2018-06-18
INN31164,2,0,0,1,Meal Plan 2,0,Room_Type 1,13,2018,4,14,Offline,0,0,0,131.6,0,Not_Canceled,2018-04-14,1,2018-04-15
INN31165,2,0,2,3,Meal Plan 2,0,Room_Type 1,12,2018,2,14,Online,0,0,0,129.0,1,Not_Canceled,2018-02-14,5,2018-02-19
INN31166,1,0,0,1,Meal Plan 1,0,Room_Type 4,21,2017,11,4,Offline,0,0,0,92.0,0,Not_Canceled,2017-11-04,1,2017-11-05
INN31167,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,6,17,Online,0,0,0,141.0,1,Not_Canceled,2018-06-17,2,2018-06-19
INN31168,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0,Canceled,2018-10-12,3,2018-10-15
INN31169,2,0,0,1,Meal Plan 1,0,Room_Type 1,164,2018,7,29,Online,0,0,0,105.3,0,Canceled,2018-07-29,1,2018-07-30
INN31170,2,0,1,0,Not Selected,0,Room_Type 1,5,2018,5,16,Online,0,0,0,68.53,1,Not_Canceled,2018-05-16,1,2018-05-17
INN31171,2,0,1,5,Meal Plan 1,0,Room_Type 3,11,2018,11,1,Corporate,0,0,0,110.0,1,Not_Canceled,2018-11-01,6,2018-11-07
INN31172,1,0,1,0,Not Selected,0,Room_Type 1,4,2018,5,23,Offline,0,0,0,144.0,1,Not_Canceled,2018-05-23,1,2018-05-24
INN31173,2,0,0,1,Meal Plan 1,0,Room_Type 4,13,2018,7,20,Online,0,0,0,116.0,2,Not_Canceled,2018-07-20,1,2018-07-21
INN31174,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled,2018-11-01,3,2018-11-04
INN31175,2,2,1,4,Meal Plan 1,0,Room_Type 6,128,2018,8,24,Online,0,0,0,137.91,0,Canceled,2018-08-24,5,2018-08-29
INN31176,2,0,4,7,Not Selected,0,Room_Type 1,0,2018,12,9,Online,0,0,0,71.25,0,Not_Canceled,2018-12-09,11,2018-12-20
INN31177,2,0,2,5,Meal Plan 2,0,Room_Type 1,49,2018,5,19,Offline,0,0,0,106.25,0,Not_Canceled,2018-05-19,7,2018-05-26
INN31178,2,0,0,3,Meal Plan 1,0,Room_Type 1,144,2017,12,29,Online,0,0,0,72.25,2,Not_Canceled,2017-12-29,3,2018-01-01
INN31179,2,0,0,2,Not Selected,0,Room_Type 1,32,2018,12,2,Online,0,0,0,88.0,2,Not_Canceled,2018-12-02,2,2018-12-04
INN31180,1,0,0,2,Meal Plan 1,0,Room_Type 1,49,2018,10,5,Online,0,0,0,113.4,2,Not_Canceled,2018-10-05,2,2018-10-07
INN31181,2,0,0,4,Meal Plan 1,0,Room_Type 1,61,2017,7,7,Online,0,0,0,76.5,1,Canceled,2017-07-07,4,2017-07-11
INN31182,2,0,0,1,Not Selected,0,Room_Type 1,73,2018,12,3,Online,0,0,0,60.98,1,Not_Canceled,2018-12-03,1,2018-12-04
INN31183,1,0,0,3,Meal Plan 2,0,Room_Type 1,71,2018,5,10,Offline,0,0,0,98.0,0,Not_Canceled,2018-05-10,3,2018-05-13
INN31184,2,0,1,2,Not Selected,0,Room_Type 1,128,2018,9,2,Online,0,0,0,118.8,1,Not_Canceled,2018-09-02,3,2018-09-05
INN31185,1,0,0,1,Meal Plan 2,0,Room_Type 1,9,2018,4,6,Online,0,0,0,0.0,0,Not_Canceled,2018-04-06,1,2018-04-07
INN31186,2,0,0,4,Meal Plan 1,0,Room_Type 1,16,2018,3,29,Online,0,0,0,141.0,1,Not_Canceled,2018-03-29,4,2018-04-02
INN31187,2,0,0,4,Meal Plan 1,0,Room_Type 1,74,2018,4,13,Online,0,0,0,99.45,1,Not_Canceled,2018-04-13,4,2018-04-17
INN31188,2,0,0,5,Meal Plan 1,0,Room_Type 1,38,2017,10,20,Online,0,0,0,96.3,0,Not_Canceled,2017-10-20,5,2017-10-25
INN31189,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,4,8,Offline,0,0,0,78.0,0,Not_Canceled,2018-04-08,5,2018-04-13
INN31190,2,1,0,3,Meal Plan 1,0,Room_Type 1,15,2018,10,6,Online,0,0,0,138.5,0,Not_Canceled,2018-10-06,3,2018-10-09
INN31191,2,2,0,1,Meal Plan 1,0,Room_Type 6,209,2018,7,22,Online,0,0,0,168.3,0,Canceled,2018-07-22,1,2018-07-23
INN31192,2,0,1,3,Meal Plan 1,0,Room_Type 1,192,2018,9,5,Online,0,0,0,107.1,2,Canceled,2018-09-05,4,2018-09-09
INN31193,2,0,2,5,Meal Plan 2,0,Room_Type 4,87,2018,9,6,Online,0,0,0,183.6,1,Not_Canceled,2018-09-06,7,2018-09-13
INN31194,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2018,11,17,Offline,0,0,0,75.0,0,Not_Canceled,2018-11-17,2,2018-11-19
INN31195,2,0,2,1,Not Selected,0,Room_Type 1,7,2018,10,29,Online,0,0,0,126.67,1,Canceled,2018-10-29,3,2018-11-01
INN31196,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,2018,10,12,Offline,0,0,0,75.0,0,Canceled,2018-10-12,3,2018-10-15
INN31197,2,0,1,2,Meal Plan 1,0,Room_Type 1,10,2018,10,14,Offline,0,0,0,129.0,0,Not_Canceled,2018-10-14,3,2018-10-17
INN31198,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,3,2,Online,0,0,0,86.0,0,Not_Canceled,2018-03-02,1,2018-03-03
INN31199,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,1,26,Corporate,0,0,0,80.0,0,Not_Canceled,2018-01-26,2,2018-01-28
INN31200,2,0,1,2,Not Selected,0,Room_Type 1,11,2018,2,12,Online,0,0,0,81.0,1,Not_Canceled,2018-02-12,3,2018-02-15
INN31201,2,0,2,1,Meal Plan 1,0,Room_Type 1,62,2018,7,17,Online,0,0,0,105.3,1,Not_Canceled,2018-07-17,3,2018-07-20
INN31202,2,0,1,1,Meal Plan 1,0,Room_Type 4,0,2018,6,20,Online,0,0,0,149.0,1,Not_Canceled,2018-06-20,2,2018-06-22
INN31203,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled,2018-09-13,2,2018-09-15
INN31204,2,0,0,4,Meal Plan 1,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,70.0,0,Canceled,2018-05-17,4,2018-05-21
INN31205,2,0,0,3,Not Selected,0,Room_Type 1,15,2017,9,30,Online,0,0,0,78.03,0,Not_Canceled,2017-09-30,3,2017-10-03
INN31206,2,0,2,5,Meal Plan 1,0,Room_Type 1,253,2017,9,12,Online,0,0,0,89.25,3,Not_Canceled,2017-09-12,7,2017-09-19
INN31207,2,0,2,3,Meal Plan 1,0,Room_Type 1,50,2018,1,24,Online,0,0,0,75.95,1,Not_Canceled,2018-01-24,5,2018-01-29
INN31208,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,10,1,Offline,0,0,0,96.0,0,Not_Canceled,2017-10-01,1,2017-10-02
INN31209,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,2018-06-17,2,2018-06-19
INN31210,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,4,8,Online,0,0,0,95.0,1,Not_Canceled,2018-04-08,1,2018-04-09
